Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
1993-06-07,24.88194465637207,45.125,45.375,45.125,45.375,121400
1993-06-08,24.657930374145508,44.71875,45.0,44.71875,45.0,104500
1993-06-09,24.74408531188965,44.875,45.0625,44.8125,44.875,43300
1993-06-10,24.76130485534668,44.90625,44.9375,44.75,44.84375,17900
1993-06-11,24.864704132080078,45.09375,45.15625,44.90625,45.0625,647400
1993-06-14,24.830238342285156,45.03125,45.1875,45.03125,45.15625,64200
1993-06-15,24.77853775024414,44.9375,45.125,44.9375,45.09375,142400
1993-06-16,24.830238342285156,45.03125,45.03125,44.8125,44.9375,330900
1993-06-17,24.916404724121094,45.1875,45.1875,45.03125,45.125,37400
1993-06-18,24.71119499206543,44.5,44.84375,44.5,44.84375,58500
1993-06-21,24.76327133178711,44.59375,44.625,44.53125,44.625,29300
1993-06-22,24.780620574951172,44.625,44.65625,44.5625,44.65625,137500
1993-06-23,24.555036544799805,44.21875,44.625,44.21875,44.625,227600
1993-06-24,24.884735107421875,44.8125,44.8125,44.34375,44.34375,243700
1993-06-25,24.86739730834961,44.78125,44.90625,44.75,44.78125,44800
1993-06-28,25.14504623413086,45.28125,45.28125,44.9375,45.0,439900
1993-06-29,25.023574829101562,45.0625,45.21875,45.0,45.21875,207500
1993-06-30,25.023574829101562,45.0625,45.21875,45.0,45.125,437600
1993-07-01,24.954164505004883,44.9375,45.125,44.875,45.125,605700
1993-07-02,24.815322875976562,44.6875,44.8125,44.53125,44.78125,285400
1993-07-06,24.555036544799805,44.21875,44.75,44.15625,44.625,246400
1993-07-07,24.62444496154785,44.34375,44.40625,44.1875,44.1875,343700
1993-07-08,24.902095794677734,44.84375,44.9375,44.3125,44.375,248200
1993-07-09,24.97150230407715,44.96875,44.96875,44.75,44.84375,378200
1993-07-12,24.954164505004883,44.9375,44.96875,44.84375,44.90625,373700
1993-07-13,24.936796188354492,44.90625,45.09375,44.65625,44.96875,389600
1993-07-14,25.023574829101562,45.0625,45.1875,44.90625,44.9375,617300
1993-07-15,24.91944694519043,44.875,45.03125,44.78125,45.03125,443800
1993-07-16,24.850017547607422,44.75,44.9375,44.6875,44.90625,216400
1993-07-19,24.832687377929688,44.71875,44.75,44.59375,44.75,188200
1993-07-20,24.902095794677734,44.84375,44.84375,44.46875,44.6875,68500
1993-07-21,24.884735107421875,44.8125,44.8125,44.65625,44.78125,142700
1993-07-22,24.71119499206543,44.5,44.8125,44.5,44.75,632400
1993-07-23,24.832687377929688,44.71875,44.71875,44.5625,44.59375,286200
1993-07-26,24.97150230407715,44.96875,45.0625,44.84375,44.84375,121300
1993-07-27,24.954164505004883,44.9375,45.03125,44.78125,45.0,92800
1993-07-28,24.902095794677734,44.84375,44.9375,44.78125,44.84375,30800
1993-07-29,25.04092025756836,45.09375,45.21875,44.875,44.9375,331000
1993-07-30,24.902095794677734,44.84375,45.09375,44.78125,45.09375,75300
1993-08-02,24.97150230407715,44.96875,45.125,44.90625,44.90625,41300
1993-08-03,24.98884391784668,45.0,45.1875,44.84375,45.0625,81600
1993-08-04,24.98884391784668,45.0,45.09375,44.875,45.0,434000
1993-08-05,24.936796188354492,44.90625,45.0,44.84375,45.0,36800
1993-08-06,24.97150230407715,44.96875,45.0625,44.90625,45.03125,402300
1993-08-09,25.110334396362305,45.21875,45.34375,45.0,45.09375,828200
1993-08-10,25.092988967895508,45.1875,45.21875,45.125,45.1875,604900
1993-08-11,25.092988967895508,45.1875,45.3125,45.15625,45.15625,542200
1993-08-12,25.023574829101562,45.0625,45.3125,44.90625,45.3125,303700
1993-08-13,25.058284759521484,45.125,45.15625,45.09375,45.09375,103500
1993-08-16,25.19709587097168,45.375,45.5,45.15625,45.15625,241800
1993-08-17,25.283864974975586,45.53125,45.53125,45.34375,45.34375,369300
1993-08-18,25.422706604003906,45.78125,45.875,45.65625,45.6875,414300
1993-08-19,25.422706604003906,45.78125,45.8125,45.71875,45.8125,28500
1993-08-20,25.440053939819336,45.8125,45.8125,45.65625,45.6875,80700
1993-08-23,25.38797950744629,45.71875,45.75,45.625,45.625,15600
1993-08-24,25.6656436920166,46.21875,46.21875,45.71875,45.71875,273400
1993-08-25,25.682985305786133,46.25,46.4375,46.15625,46.21875,242300
1993-08-26,25.70035743713379,46.28125,46.53125,46.09375,46.28125,120000
1993-08-27,25.682985305786133,46.25,46.25,46.15625,46.15625,25700
1993-08-30,25.787109375,46.4375,46.5,46.28125,46.28125,183500
1993-08-31,25.85651969909668,46.5625,46.5625,46.34375,46.40625,66500
1993-09-01,25.821836471557617,46.5,46.59375,46.40625,46.40625,136500
1993-09-02,25.735063552856445,46.34375,46.59375,46.3125,46.53125,472400
1993-09-03,25.75241470336914,46.375,46.4375,46.25,46.3125,630500
1993-09-07,25.578866958618164,46.0625,46.4375,46.0,46.375,196400
1993-09-08,25.49212074279785,45.90625,46.0625,45.59375,46.0625,269900
1993-09-09,25.544174194335938,46.0,46.03125,45.71875,45.71875,239200
1993-09-10,25.769765853881836,46.40625,46.4375,46.0625,46.125,106500
1993-09-13,25.787109375,46.4375,46.5625,46.4375,46.5625,66900
1993-09-14,25.682985305786133,46.25,46.3125,46.09375,46.3125,184500
1993-09-15,25.75241470336914,46.375,46.40625,45.90625,46.0625,101000
1993-09-16,25.648284912109375,46.1875,46.34375,46.15625,46.3125,54300
1993-09-17,25.59856414794922,45.8125,45.90625,45.75,45.875,200900
1993-09-20,25.389026641845703,45.4375,45.96875,45.4375,45.875,57800
1993-09-21,25.301713943481445,45.28125,45.5625,44.8125,45.5,318200
1993-09-22,25.51125717163086,45.65625,45.71875,45.375,45.4375,439700
1993-09-23,25.650951385498047,45.90625,45.9375,45.71875,45.78125,88500
1993-09-24,25.58111000061035,45.78125,45.875,45.71875,45.84375,53500
1993-09-27,25.86048698425293,46.28125,46.28125,46.125,46.125,274600
1993-09-28,25.808095932006836,46.1875,46.3125,46.15625,46.3125,158300
1993-09-29,25.72077751159668,46.03125,46.3125,45.96875,46.1875,221000
1993-09-30,25.66840362548828,45.9375,46.125,45.84375,46.03125,99300
1993-10-01,25.79064178466797,46.15625,46.21875,45.8125,45.875,22700
1993-10-04,25.825563430786133,46.21875,46.21875,46.09375,46.21875,1038500
1993-10-05,25.79064178466797,46.15625,46.3125,46.0,46.3125,436500
1993-10-06,25.773181915283203,46.125,46.375,46.125,46.1875,209200
1993-10-07,25.703332901000977,46.0,46.1875,45.96875,46.1875,59400
1993-10-08,25.738245010375977,46.0625,46.15625,45.71875,46.125,54400
1993-10-11,25.79064178466797,46.15625,46.25,46.15625,46.15625,467100
1993-10-12,25.825563430786133,46.21875,46.25,46.1875,46.21875,26200
1993-10-13,25.825563430786133,46.21875,46.25,46.15625,46.25,139100
1993-10-14,26.157346725463867,46.8125,46.8125,46.28125,46.40625,108100
1993-10-15,26.29703140258789,47.0625,47.15625,46.90625,47.03125,1502500
1993-10-18,26.227182388305664,46.9375,47.03125,46.875,47.03125,722400
1993-10-19,26.03508949279785,46.59375,46.96875,46.59375,46.875,880100
1993-10-20,26.07001495361328,46.65625,46.75,46.5625,46.75,230400
1993-10-21,26.03508949279785,46.59375,46.6875,46.53125,46.6875,56200
1993-10-22,25.91286849975586,46.375,46.84375,46.375,46.65625,390700
1993-10-25,25.982725143432617,46.5,46.5625,46.28125,46.40625,114500
1993-10-26,25.96524429321289,46.46875,46.5,46.3125,46.46875,186200
1993-10-27,25.982725143432617,46.5,46.53125,46.40625,46.40625,118400
1993-10-28,26.17479133605957,46.84375,46.96875,46.5625,46.5625,129600
1993-10-29,26.17479133605957,46.84375,46.875,46.78125,46.8125,80700
1993-11-01,26.24462890625,46.96875,47.0,46.78125,46.78125,36400
1993-11-02,26.227182388305664,46.9375,47.0,46.65625,46.90625,262100
1993-11-03,25.89541244506836,46.34375,46.90625,46.125,46.90625,479100
1993-11-04,25.61602210998535,45.84375,46.34375,45.8125,46.34375,130400
1993-11-05,25.738245010375977,46.0625,46.0625,45.53125,45.71875,363200
1993-11-08,25.773181915283203,46.125,46.25,45.96875,46.09375,367600
1993-11-09,25.79064178466797,46.15625,46.46875,46.125,46.4375,246900
1993-11-10,25.982725143432617,46.5,46.5,46.03125,46.15625,46500
1993-11-11,25.91286849975586,46.375,46.625,46.34375,46.5,88900
1993-11-12,26.03508949279785,46.59375,46.75,46.4375,46.46875,108200
1993-11-15,26.01762580871582,46.5625,46.6875,46.4375,46.6875,243300
1993-11-16,26.139869689941406,46.78125,46.8125,46.46875,46.65625,492600
1993-11-17,26.000186920166016,46.53125,46.8125,46.40625,46.8125,39600
1993-11-18,25.930326461791992,46.40625,46.5625,46.28125,46.46875,240800
1993-11-19,25.877946853637695,46.3125,46.375,46.21875,46.25,106000
1993-11-22,25.72077751159668,46.03125,46.21875,45.875,46.1875,165300
1993-11-23,25.86048698425293,46.28125,46.3125,46.03125,46.28125,89700
1993-11-24,25.96524429321289,46.46875,46.5,46.34375,46.40625,77200
1993-11-26,25.982725143432617,46.5,46.59375,46.46875,46.59375,1019800
1993-11-29,25.877946853637695,46.3125,46.71875,46.3125,46.625,517500
1993-11-30,25.89541244506836,46.34375,46.5625,46.25,46.28125,230000
1993-12-01,25.930326461791992,46.40625,46.625,46.40625,46.59375,379200
1993-12-02,26.000186920166016,46.53125,46.5625,46.40625,46.5,352000
1993-12-03,26.104930877685547,46.71875,46.71875,46.5,46.5,306000
1993-12-06,26.192256927490234,46.875,46.9375,46.78125,46.78125,99500
1993-12-07,26.17479133605957,46.84375,46.90625,46.78125,46.875,88800
1993-12-08,26.17479133605957,46.84375,46.84375,46.78125,46.84375,146700
1993-12-09,26.08747673034668,46.6875,46.90625,46.625,46.84375,416500
1993-12-10,26.03508949279785,46.59375,46.71875,46.5,46.71875,412900
1993-12-13,26.192256927490234,46.875,46.875,46.53125,46.59375,273200
1993-12-14,26.000186920166016,46.53125,46.90625,46.53125,46.90625,41900
1993-12-15,25.96524429321289,46.46875,46.625,46.46875,46.59375,82600
1993-12-16,26.052549362182617,46.625,46.65625,46.5625,46.65625,78200
1993-12-17,26.19573211669922,46.5625,46.59375,46.375,46.40625,104700
1993-12-20,26.230897903442383,46.625,46.65625,46.5,46.53125,68800
1993-12-21,26.142974853515625,46.46875,46.5625,46.40625,46.5625,205700
1993-12-22,26.318803787231445,46.78125,46.8125,46.5,46.59375,410300
1993-12-23,26.301227569580078,46.75,46.84375,46.6875,46.75,533800
1993-12-27,26.441871643066406,47.0,47.0,46.75,46.75,447100
1993-12-28,26.494625091552734,47.09375,47.125,46.9375,46.96875,880600
1993-12-29,26.45945930480957,47.03125,47.15625,47.0,47.125,266700
1993-12-30,26.35396385192871,46.84375,47.0,46.75,47.0,219900
1993-12-31,26.213308334350586,46.59375,47.0,46.5625,46.9375,312900
1994-01-03,26.142974853515625,46.46875,46.65625,46.40625,46.59375,960900
1994-01-04,26.24848175048828,46.65625,46.65625,46.46875,46.53125,164300
1994-01-05,26.301227569580078,46.75,46.78125,46.53125,46.71875,710900
1994-01-06,26.301227569580078,46.75,46.84375,46.6875,46.8125,201000
1994-01-07,26.45945930480957,47.03125,47.0625,46.71875,46.84375,775500
1994-01-10,26.775915145874023,47.59375,47.59375,46.96875,47.09375,593700
1994-01-11,26.723159790039062,47.5,47.5625,47.34375,47.5625,295200
1994-01-12,26.635272979736328,47.34375,47.53125,47.1875,47.53125,158400
1994-01-13,26.56494903564453,47.21875,47.3125,47.15625,47.21875,244300
1994-01-14,26.670421600341797,47.40625,47.5,47.375,47.375,137200
1994-01-17,26.670421600341797,47.40625,47.46875,47.3125,47.40625,17700
1994-01-18,26.705598831176758,47.46875,47.53125,47.375,47.46875,166400
1994-01-19,26.635272979736328,47.34375,47.46875,47.25,47.40625,200800
1994-01-20,26.705598831176758,47.46875,47.5,47.375,47.40625,281100
1994-01-21,26.652835845947266,47.375,47.53125,47.34375,47.53125,85600
1994-01-24,26.5473575592041,47.1875,47.5625,47.1875,47.34375,373800
1994-01-25,26.5473575592041,47.1875,47.25,47.09375,47.21875,310400
1994-01-26,26.617698669433594,47.3125,47.34375,47.125,47.1875,145100
1994-01-27,26.863819122314453,47.75,47.8125,47.34375,47.40625,344500
1994-01-28,26.934133529663086,47.875,48.03125,47.875,47.9375,356500
1994-01-31,27.12752342224121,48.21875,48.3125,48.0,48.0625,313800
1994-02-01,26.98688507080078,47.96875,48.15625,47.90625,48.15625,303600
1994-02-02,27.16268539428711,48.28125,48.28125,48.09375,48.125,307600
1994-02-03,27.039640426635742,48.0625,48.1875,47.90625,48.1875,466100
1994-02-04,26.424291610717773,46.96875,48.125,46.96875,48.0625,1403200
1994-02-07,26.5473575592041,47.1875,47.3125,46.84375,46.84375,516400
1994-02-08,26.56494903564453,47.21875,47.28125,47.03125,47.28125,188200
1994-02-09,26.670421600341797,47.40625,47.4375,47.1875,47.25,144600
1994-02-10,26.441871643066406,47.0,47.40625,47.0,47.375,883900
1994-02-11,26.529788970947266,47.15625,47.28125,46.8125,47.03125,519400
1994-02-14,26.56494903564453,47.21875,47.375,47.0,47.0625,2742100
1994-02-15,26.705598831176758,47.46875,47.5,47.25,47.3125,374700
1994-02-16,26.68799591064453,47.4375,47.53125,47.34375,47.53125,287600
1994-02-17,26.529788970947266,47.15625,47.6875,47.03125,47.65625,342400
1994-02-18,26.371551513671875,46.875,47.21875,46.75,47.1875,313300
1994-02-22,26.635272979736328,47.34375,47.34375,47.0,47.0,154500
1994-02-23,26.56494903564453,47.21875,47.4375,47.0625,47.40625,391700
1994-02-24,26.213308334350586,46.59375,47.0625,46.5625,47.0625,770800
1994-02-25,26.336393356323242,46.8125,46.8125,46.5625,46.65625,531300
1994-02-28,26.336393356323242,46.8125,47.0625,46.8125,46.9375,333000
1994-03-01,26.230897903442383,46.625,46.90625,46.375,46.8125,423600
1994-03-02,26.266067504882812,46.6875,46.6875,45.90625,46.03125,581500
1994-03-03,26.19573211669922,46.5625,46.625,46.4375,46.625,223200
1994-03-04,26.266067504882812,46.6875,46.8125,46.40625,46.5625,595800
1994-03-07,26.406705856323242,46.9375,47.0,46.84375,46.84375,539800
1994-03-08,26.301227569580078,46.75,46.96875,46.6875,46.96875,880300
1994-03-09,26.424291610717773,46.96875,47.0,46.59375,46.8125,2500100
1994-03-10,26.213308334350586,46.59375,46.9375,46.4375,46.9375,207400
1994-03-11,26.35396385192871,46.84375,46.90625,46.40625,46.65625,576600
1994-03-14,26.38913345336914,46.90625,47.03125,46.84375,47.03125,345900
1994-03-15,26.371551513671875,46.875,47.09375,46.84375,47.0,748600
1994-03-16,26.58252716064453,47.25,47.25,46.78125,46.9375,455500
1994-03-17,26.58252716064453,47.25,47.3125,47.09375,47.09375,133000
1994-03-18,26.57672882080078,46.96875,47.03125,46.71875,46.75,365500
1994-03-21,26.50598907470703,46.84375,46.9375,46.71875,46.8125,324800
1994-03-22,26.57672882080078,46.96875,47.0625,46.75,46.84375,435700
1994-03-23,26.559051513671875,46.9375,47.0625,46.90625,46.9375,698500
1994-03-24,26.240760803222656,46.375,46.84375,46.15625,46.75,1200500
1994-03-25,25.99320411682129,45.9375,46.53125,45.9375,46.40625,100900
1994-03-28,26.028560638427734,46.0,46.0625,45.59375,46.0,1117200
1994-03-29,25.515762329101562,45.09375,46.03125,45.09375,46.0,338400
1994-03-30,25.162120819091797,44.46875,45.25,44.46875,45.125,1123900
1994-03-31,25.23285675048828,44.59375,44.6875,43.53125,44.46875,788800
1994-04-04,24.84382438659668,43.90625,44.03125,43.34375,43.34375,2627300
1994-04-05,25.356618881225586,44.8125,44.8125,44.34375,44.34375,1179000
1994-04-06,25.356618881225586,44.8125,44.90625,44.5,44.875,516500
1994-04-07,25.48040771484375,45.03125,45.125,44.53125,44.78125,666100
1994-04-08,25.28590965270996,44.6875,44.9375,44.46875,44.9375,242400
1994-04-11,25.39198875427246,44.875,45.0625,44.703125,44.8125,203300
1994-04-12,25.356618881225586,44.8125,45.0,44.71875,44.921875,1409200
1994-04-13,25.224016189575195,44.578125,44.90625,44.25,44.796875,364100
1994-04-14,25.23285675048828,44.59375,44.828125,44.40625,44.5,419900
1994-04-15,25.23285675048828,44.59375,44.78125,44.515625,44.578125,387300
1994-04-18,25.064876556396484,44.296875,44.765625,44.15625,44.640625,369100
1994-04-19,25.100242614746094,44.359375,44.53125,43.984375,44.25,472200
1994-04-20,25.073715209960938,44.3125,44.515625,44.078125,44.40625,508000
1994-04-21,25.40968132019043,44.90625,44.96875,44.34375,44.5,200300
1994-04-22,25.383159637451172,44.859375,45.046875,44.734375,45.015625,301800
1994-04-25,25.648393630981445,45.328125,45.359375,44.84375,44.84375,394600
1994-04-26,25.62186050415039,45.28125,45.34375,45.1875,45.265625,399000
1994-04-28,25.43620491027832,44.953125,45.25,44.8125,45.1875,287000
1994-04-29,25.515762329101562,45.09375,45.15625,44.8125,44.875,481900
1994-05-02,25.674922943115234,45.375,45.71875,44.9375,45.09375,275000
1994-05-03,25.648393630981445,45.328125,45.40625,45.0625,45.390625,183400
1994-05-04,25.604188919067383,45.25,45.421875,45.078125,45.421875,401900
1994-05-05,25.568824768066406,45.1875,45.375,45.1875,45.296875,659800
1994-05-06,25.321260452270508,44.75,44.96875,44.59375,44.96875,216300
1994-05-09,25.100242614746094,44.359375,44.75,44.28125,44.625,499300
1994-05-10,25.29474639892578,44.703125,44.84375,44.546875,44.578125,583400
1994-05-11,25.064876556396484,44.296875,44.71875,44.171875,44.65625,210600
1994-05-12,25.188657760620117,44.515625,44.625,44.40625,44.578125,305200
1994-05-13,25.188657760620117,44.515625,44.640625,44.296875,44.640625,321300
1994-05-16,25.197494506835938,44.53125,44.75,44.515625,44.609375,450400
1994-05-17,25.568824768066406,45.1875,45.1875,44.5,44.5625,470200
1994-05-18,25.75448989868164,45.515625,45.6875,45.015625,45.21875,824800
1994-05-19,25.87828254699707,45.734375,45.859375,45.421875,45.421875,531000
1994-05-20,25.78099822998047,45.5625,45.6875,45.5,45.65625,370400
1994-05-23,25.736791610717773,45.484375,45.53125,45.34375,45.515625,262700
1994-05-24,25.8428955078125,45.671875,45.84375,45.609375,45.609375,549600
1994-05-25,25.91362762451172,45.796875,45.828125,45.34375,45.5,738200
1994-05-26,25.93132209777832,45.828125,45.9375,45.734375,45.78125,369600
1994-05-27,25.957839965820312,45.875,45.875,45.671875,45.75,162000
1994-05-31,25.92247200012207,45.8125,45.90625,45.65625,45.734375,160000
1994-06-01,26.037410736083984,46.015625,46.015625,45.5625,45.703125,200500
1994-06-02,26.010873794555664,45.96875,46.046875,45.890625,46.046875,55100
1994-06-03,26.16118621826172,46.234375,46.390625,45.859375,46.0,550400
1994-06-06,26.152347564697266,46.21875,46.46875,46.1875,46.328125,99300
1994-06-07,26.11698341369629,46.15625,46.21875,46.03125,46.140625,120600
1994-06-08,25.90478515625,45.78125,46.265625,45.78125,46.265625,131900
1994-06-09,26.046249389648438,46.03125,46.03125,45.890625,45.984375,80500
1994-06-10,26.090450286865234,46.109375,46.203125,46.078125,46.078125,83100
1994-06-13,26.125822067260742,46.171875,46.1875,46.03125,46.046875,109700
1994-06-14,26.329181671142578,46.53125,46.546875,46.3125,46.3125,161000
1994-06-15,26.22307586669922,46.34375,46.5625,46.3125,46.546875,142800
1994-06-16,26.276111602783203,46.4375,46.46875,46.296875,46.34375,44000
1994-06-17,26.129440307617188,45.875,46.203125,45.8125,46.15625,403800
1994-06-20,25.90696907043457,45.484375,45.625,45.4375,45.546875,137400
1994-06-21,25.68446922302246,45.09375,45.453125,44.90625,45.453125,139200
1994-06-22,25.782371520996094,45.265625,45.421875,45.171875,45.21875,279900
1994-06-23,25.63106346130371,45.0,45.40625,44.9375,45.34375,922500
1994-06-24,25.09709358215332,44.0625,44.78125,44.0,44.78125,353800
1994-06-27,25.53317642211914,44.828125,44.828125,44.015625,44.234375,371200
1994-06-28,25.408580780029297,44.609375,44.84375,44.25,44.84375,5382300
1994-06-29,25.488676071166992,44.75,45.015625,44.625,44.671875,311800
1994-06-30,25.328475952148438,44.46875,44.84375,44.3125,44.828125,271900
1994-07-01,25.381887435913086,44.5625,44.6875,44.375,44.6875,406900
1994-07-05,25.515377044677734,44.796875,44.859375,44.515625,44.65625,112000
1994-07-06,25.479766845703125,44.734375,44.8125,44.46875,44.625,174800
1994-07-07,25.586580276489258,44.921875,44.921875,44.6875,44.734375,66700
1994-07-08,25.577674865722656,44.90625,44.984375,44.625,44.640625,148400
1994-07-11,25.488676071166992,44.75,45.015625,44.53125,44.9375,124000
1994-07-12,25.524263381958008,44.8125,44.828125,44.515625,44.765625,257300
1994-07-13,25.568775177001953,44.890625,45.03125,44.828125,44.828125,532700
1994-07-14,25.84467124938965,45.375,45.46875,45.078125,45.109375,494200
1994-07-15,25.853559494018555,45.390625,45.484375,45.328125,45.34375,49100
1994-07-18,25.898056030273438,45.46875,45.578125,45.390625,45.390625,72300
1994-07-19,25.84467124938965,45.375,45.5625,45.375,45.546875,609500
1994-07-20,25.728952407836914,45.171875,45.40625,45.0625,45.40625,185300
1994-07-21,25.782371520996094,45.265625,45.296875,45.078125,45.171875,86300
1994-07-22,25.826858520507812,45.34375,45.40625,45.25,45.375,151600
1994-07-25,25.862468719482422,45.40625,45.453125,45.3125,45.359375,120900
1994-07-26,25.835763931274414,45.359375,45.421875,45.3125,45.390625,489600
1994-07-27,25.835763931274414,45.359375,45.359375,45.171875,45.359375,83200
1994-07-28,25.889156341552734,45.453125,45.578125,45.359375,45.359375,828200
1994-07-29,26.147239685058594,45.90625,46.046875,45.75,45.765625,459100
1994-08-01,26.2718505859375,46.125,46.15625,45.890625,45.9375,486300
1994-08-02,26.30744171142578,46.1875,46.375,46.03125,46.28125,505500
1994-08-03,26.316349029541016,46.203125,46.234375,46.09375,46.171875,144100
1994-08-04,26.165040969848633,45.9375,46.21875,45.921875,46.171875,231700
1994-08-05,26.0760498046875,45.78125,45.84375,45.65625,45.703125,138400
1994-08-08,26.138351440429688,45.890625,45.9375,45.78125,45.828125,328600
1994-08-09,26.182849884033203,45.96875,45.96875,45.71875,45.71875,105900
1994-08-10,26.280733108520508,46.140625,46.1875,45.9375,46.0,840300
1994-08-11,26.182849884033203,45.96875,46.234375,45.734375,46.03125,876200
1994-08-12,26.387544631958008,46.328125,46.34375,46.046875,46.046875,184100
1994-08-15,26.378637313842773,46.3125,46.484375,46.3125,46.375,325900
1994-08-16,26.56553077697754,46.640625,46.6875,46.15625,46.34375,1089500
1994-08-17,26.547731399536133,46.609375,46.734375,46.578125,46.703125,133700
1994-08-18,26.458728790283203,46.453125,46.5625,46.40625,46.453125,620000
1994-08-19,26.44094467163086,46.421875,46.515625,46.3125,46.46875,103200
1994-08-22,26.414236068725586,46.375,46.4375,46.28125,46.4375,79700
1994-08-23,26.56553077697754,46.640625,46.859375,46.515625,46.578125,268600
1994-08-24,26.850326538085938,47.140625,47.140625,46.671875,46.6875,254700
1994-08-25,26.779129028320312,47.015625,47.203125,46.890625,47.09375,147400
1994-08-26,27.161821365356445,47.6875,47.78125,47.125,47.125,339500
1994-08-29,27.144018173217773,47.65625,47.984375,47.640625,47.8125,350300
1994-08-30,27.21522331237793,47.78125,47.859375,47.578125,47.640625,36000
1994-08-31,27.144018173217773,47.65625,47.890625,47.59375,47.703125,356200
1994-09-01,27.055015563964844,47.5,47.53125,47.328125,47.5,294600
1994-09-02,26.939308166503906,47.296875,47.71875,47.21875,47.71875,99600
1994-09-06,26.948230743408203,47.3125,47.359375,47.125,47.265625,229800
1994-09-07,26.921518325805664,47.265625,47.421875,47.21875,47.421875,27900
1994-09-08,27.055015563964844,47.5,47.5625,47.34375,47.359375,284800
1994-09-09,26.770233154296875,47.0,47.125,46.8125,47.03125,488400
1994-09-12,26.690139770507812,46.859375,47.0625,46.78125,47.0,129400
1994-09-13,26.770233154296875,47.0,47.125,46.859375,46.953125,389200
1994-09-14,26.79693603515625,47.046875,47.109375,46.84375,46.84375,423500
1994-09-15,27.135116577148438,47.640625,47.640625,47.171875,47.171875,779800
1994-09-16,26.94200325012207,47.015625,47.140625,46.84375,47.0,571300
1994-09-19,26.96886444091797,47.0625,47.328125,47.015625,47.125,167300
1994-09-20,26.458486557006836,46.171875,46.859375,46.171875,46.8125,355600
1994-09-21,26.458486557006836,46.171875,46.3125,45.734375,46.3125,397500
1994-09-22,26.39581298828125,46.0625,46.28125,46.015625,46.28125,266400
1994-09-23,26.3062744140625,45.90625,46.171875,45.828125,46.078125,176600
1994-09-26,26.440576553344727,46.140625,46.171875,45.984375,46.078125,223000
1994-09-27,26.422670364379883,46.109375,46.265625,46.0,46.140625,479500
1994-09-28,26.628616333007812,46.46875,46.53125,46.328125,46.359375,324000
1994-09-29,26.49430274963379,46.234375,46.46875,46.09375,46.46875,195900
1994-09-30,26.458486557006836,46.171875,46.4375,46.171875,46.21875,5200
1994-10-03,26.39581298828125,46.0625,46.25,45.984375,46.203125,72600
1994-10-04,26.001863479614258,45.375,46.296875,45.34375,46.296875,84200
1994-10-05,26.01080322265625,45.390625,45.390625,45.0,45.296875,461900
1994-10-06,25.930221557617188,45.25,45.453125,45.171875,45.421875,345200
1994-10-07,26.046621322631836,45.453125,45.578125,45.203125,45.25,188700
1994-10-10,26.32417869567871,45.9375,46.015625,45.640625,45.65625,213600
1994-10-11,26.718151092529297,46.625,46.75,46.140625,46.140625,461400
1994-10-12,26.753957748413086,46.6875,46.75,46.578125,46.6875,162400
1994-10-13,26.843502044677734,46.84375,47.328125,46.796875,47.21875,1564500
1994-10-14,26.95991325378418,47.046875,47.0625,46.6875,47.0,72800
1994-10-17,26.906177520751953,46.953125,47.0625,46.90625,47.0,282300
1994-10-18,26.843502044677734,46.84375,46.90625,46.6875,46.90625,132100
1994-10-19,26.96886444091797,47.0625,47.234375,46.65625,46.671875,136700
1994-10-20,26.789794921875,46.75,47.0625,46.609375,47.0625,290300
1994-10-21,26.68235206604004,46.5625,46.6875,46.359375,46.625,87800
1994-10-24,26.458486557006836,46.171875,46.765625,46.15625,46.578125,149600
1994-10-25,26.485353469848633,46.21875,46.3125,46.0,46.015625,91800
1994-10-26,26.58384895324707,46.390625,46.4375,46.171875,46.390625,201000
1994-10-27,26.745019912719727,46.671875,46.671875,46.453125,46.5625,210300
1994-10-28,27.309099197387695,47.65625,47.703125,46.765625,46.765625,192100
1994-10-31,27.210613250732422,47.484375,47.59375,47.46875,47.546875,36300
1994-11-01,26.906177520751953,46.953125,47.28125,46.9375,47.28125,435200
1994-11-02,26.753957748413086,46.6875,47.234375,46.6875,46.8125,115600
1994-11-03,26.897226333618164,46.9375,47.015625,46.78125,46.84375,87000
1994-11-04,26.548038482666016,46.328125,47.15625,46.328125,47.15625,124400
1994-11-07,26.628616333007812,46.46875,46.59375,46.3125,46.4375,115000
1994-11-08,26.834548950195312,46.828125,46.984375,46.546875,46.625,308300
1994-11-09,26.879337310791016,46.90625,47.328125,46.5,47.328125,318500
1994-11-10,26.691299438476562,46.578125,47.03125,46.546875,46.9375,172100
1994-11-11,26.59281349182129,46.40625,46.5625,46.28125,46.515625,302200
1994-11-14,26.843502044677734,46.84375,46.859375,46.609375,46.609375,181400
1994-11-15,26.753957748413086,46.6875,47.09375,46.328125,46.796875,316900
1994-11-16,26.843502044677734,46.84375,46.84375,46.609375,46.765625,106900
1994-11-17,26.664438247680664,46.53125,46.875,46.34375,46.875,104700
1994-11-18,26.628616333007812,46.46875,46.625,46.265625,46.546875,269300
1994-11-21,26.360004425048828,46.0,46.578125,46.0,46.4375,283100
1994-11-22,25.786956787109375,45.0,46.0,45.0,45.828125,483600
1994-11-23,25.930221557617188,45.25,45.265625,44.609375,45.03125,601600
1994-11-25,26.05556297302246,45.46875,45.53125,45.28125,45.28125,77300
